Unnamed: 0,locations,stayTime,randomized_stay_time,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,placeID_ChIJ29ux5BlZ4joRqIYssICvt2w,placeID_ChIJ2fnv9CxZ4joRsFXQ14mM27Q,placeID_ChIJ4zP25CFZ4joR5oPveZLBwLA,placeID_ChIJ9asnzG9Z4joRpzOYo3-ENCk,placeID_ChIJBfNyajlZ4joRbxOUv8Ykfl4,placeID_ChIJC46ViHtZ4joRCya8Jp8IxcE,placeID_ChIJQ9yCmWtZ4joRNu1evW41NTo,placeID_ChIJTXbn3s9b4joRxbASabb7l98,placeID_ChIJYZELmiFZ4joRKmKnrRRtj9g,placeID_ChIJZRPdHihY4joRRH3j8j-i36Y,placeID_ChIJiZ1zLxFZ4joRAdmjKdiEMjU,placeID_ChIJiey0cW5Z4joR3EK-cBauPac,placeID_ChIJr7L0oW9Z4joRjaT5aD0oCtk,placeID_ChIJseUqHGtZ4joRgteF9GKSLoc
3398,Colombo City Center (CCC),120.0,119.47413491468173,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1060,Colombo City Center (CCC),120.0,145.20148079439957,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3061,Colombo City Center (CCC),120.0,128.6035337443251,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2174,Colombo City Center (CCC),180.0,191.45582319927087,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2172,Colombo City Center (CCC),180.0,173.53523817855677,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3214,Colombo City Center (CCC),120.0,119.36929415710284,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3215,Colombo City Center (CCC),120.0,129.1101695303272,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2168,Colombo City Center (CCC),180.0,182.86308463625164,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2167,Colombo City Center (CCC),180.0,178.80804981876992,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2162,Colombo City Center (CCC),180.0,192.2894558252781,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2160,Colombo City Center (CCC),180.0,178.52641847793515,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2150,Colombo City Center (CCC),180.0,177.19423916568118,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2148,Colombo City Center (CCC),180.0,185.000097257909,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2144,Colombo City Center (CCC),180.0,174.1514630649711,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2143,Colombo City Center (CCC),180.0,196.15934367479952,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
493,Colombo City Center (CCC),45.0,45.77109448461197,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1275,Colombo City Center (CCC),45.0,45.32890281799064,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1276,Colombo City Center (CCC),45.0,70.23522398704048,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1277,Colombo City Center (CCC),120.0,119.54485356836452,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
494,Colombo City Center (CCC),60.0,71.44858734944293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1020,Colombo City Center (CCC),120.0,133.125294753439,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
326,Colombo City Center (CCC),120.0,117.52448264851508,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
325,Colombo City Center (CCC),120.0,127.36064368899702,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
324,Colombo City Center (CCC),60.0,71.23086473800483,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
488,Colombo City Center (CCC),200.0,211.7996330609381,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1059,Colombo City Center (CCC),45.0,67.62564449635171,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2192,Colombo City Center (CCC),180.0,172.19728391273824,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1043,Colombo City Center (CCC),120.0,122.73490152859694,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2401,Colombo City Center (CCC),90.0,80.55890193404858,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3179,Colombo City Center (CCC),120.0,137.055684472805,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3180,Colombo City Center (CCC),120.0,126.90661167353224,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2230,Colombo City Center (CCC),90.0,77.79505993809491,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2229,Colombo City Center (CCC),90.0,76.77669461366519,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2407,Colombo City Center (CCC),90.0,94.94914393556289,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2228,Colombo City Center (CCC),90.0,89.01733466145998,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1228,Colombo City Center (CCC),60.0,64.68545161061404,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1229,Colombo City Center (CCC),60.0,56.40140348318802,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2408,Colombo City Center (CCC),90.0,87.85619224057272,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2212,Colombo City Center (CCC),180.0,184.07308696098292,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3051,Colombo City Center (CCC),120.0,115.31444370066392,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
729,Colombo City Center (CCC),45.0,43.61979620621985,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1044,Colombo City Center (CCC),120.0,128.42595049309244,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2193,Colombo City Center (CCC),180.0,184.6566913471282,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1243,Colombo City Center (CCC),60.0,56.60836155671738,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1244,Colombo City Center (CCC),45.0,42.37004336825012,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
356,Colombo City Center (CCC),120.0,113.21078612720348,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
355,Colombo City Center (CCC),200.0,205.90567988489343,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
354,Colombo City Center (CCC),60.0,43.521052723644544,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3195,Colombo City Center (CCC),120.0,116.0156819529489,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2418,Colombo City Center (CCC),90.0,97.4408766372115,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3399,Colombo City Center (CCC),120.0,133.44516112762426,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1997,Colombo City Center (CCC),180.0,158.05330384852874,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2688,Colombo City Center (CCC),90.0,100.31830027719532,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
799,Colombo City Center (CCC),200.0,206.72350695838455,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
798,Colombo City Center (CCC),200.0,199.3736127211588,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1559,Colombo City Center (CCC),60.0,65.84830394496149,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1560,Colombo City Center (CCC),60.0,47.39204902278077,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1561,Colombo City Center (CCC),45.0,35.54911292568872,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
797,Colombo City Center (CCC),200.0,209.1154837173181,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3543,Colombo City Center (CCC),120.0,123.17998944432772,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2872,Colombo City Center (CCC),90.0,103.84029956754677,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1765,Colombo City Center (CCC),150.0,126.56834852672064,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3548,Colombo City Center (CCC),120.0,109.8383828044872,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2869,Colombo City Center (CCC),90.0,91.71031546409372,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1756,Colombo City Center (CCC),150.0,150.56767475374983,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1755,Colombo City Center (CCC),150.0,147.91786309983885,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
777,Colombo City Center (CCC),60.0,52.866901568959584,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3561,Colombo City Center (CCC),120.0,107.04363004912707,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3562,Colombo City Center (CCC),120.0,111.46178187987002,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
776,Colombo City Center (CCC),120.0,114.36018457430224,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2860,Colombo City Center (CCC),90.0,94.29539875388288,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3570,Colombo City Center (CCC),120.0,123.58010006884928,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2740,Colombo City Center (CCC),90.0,109.6566701928127,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2744,Colombo City Center (CCC),90.0,89.29121789230543,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2710,Colombo City Center (CCC),90.0,89.15746341698834,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2852,Colombo City Center (CCC),90.0,95.6996149034581,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1782,Colombo City Center (CCC),150.0,160.43814841061555,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
88,Colombo City Center (CCC),120.0,123.49782395766066,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1829,Colombo City Center (CCC),150.0,155.7415755161788,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
838,Colombo City Center (CCC),45.0,60.04115227237814,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2897,Colombo City Center (CCC),90.0,87.91597908634408,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3511,Colombo City Center (CCC),120.0,114.45779225831708,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1815,Colombo City Center (CCC),150.0,161.26434617769905,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2896,Colombo City Center (CCC),90.0,95.10182801416153,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1802,Colombo City Center (CCC),150.0,164.19344745273713,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3520,Colombo City Center (CCC),120.0,122.66348428133246,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2681,Colombo City Center (CCC),90.0,87.23603006885607,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
894,Colombo City Center (CCC),60.0,46.98469583171926,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2689,Colombo City Center (CCC),90.0,87.38222068947321,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1799,Colombo City Center (CCC),150.0,149.63809862282025,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1536,Colombo City Center (CCC),60.0,41.32772280139176,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2883,Colombo City Center (CCC),90.0,75.40655676201818,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2882,Colombo City Center (CCC),90.0,91.68630975621414,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
651,Colombo City Center (CCC),60.0,66.51151608700141,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
